# Displacement (mm)	Force (kN)
-23.540627	-36.757426
-23.553839	-36.786297
-23.567051	-36.815051
-23.580263	-36.843684
-23.593475	-36.872223
-23.606688	-36.900664
-23.619900	-36.929016
-23.633114	-36.957273
-23.646326	-36.985457
-23.659538	-37.013562
-23.672750	-37.041586
-23.685963	-37.069539
-23.699175	-37.097426
-23.712387	-37.125250
-23.725601	-37.153023
-23.738813	-37.180738
-23.752026	-37.208398
-23.765238	-37.236023
-23.778450	-37.263609
-23.791662	-37.291160
-23.804874	-37.318684
-23.818089	-37.346191
-23.831301	-37.373680
-23.844513	-37.401160
-23.857725	-37.428629
-23.870937	-37.456098
-23.884150	-37.483578
-23.897362	-37.511066
-23.910576	-37.538555
-23.923788	-37.565816
-23.937000	-37.592766
-23.946909	-37.613020
-23.956820	-37.633020
-23.966728	-37.652965
-23.981592	-37.682586
-23.992741	-37.705137
-24.003889	-37.727684
-24.015036	-37.750348
-24.019217	-37.759160
-24.025488	-37.772055
-24.034893	-37.791293
-24.044300	-37.810621
-24.053705	-37.830012
-24.067816	-37.858863
-24.078398	-37.880773
-24.088980	-37.902609
-24.099562	-37.924469
-24.107498	-37.941023
-24.119402	-37.965461
-24.131306	-37.989949
-24.143211	-38.014473
-24.155115	-38.038934
-24.167021	-38.063410
-24.178925	-38.087844
-24.190830	-38.112195
-24.202734	-38.136570
-24.214640	-38.160906
-24.226543	-38.185191
-24.238449	-38.209508
-24.250353	-38.233809
-24.262259	-38.258063
-24.274162	-38.282371
-24.286068	-38.306672
-24.297972	-38.330980
-24.309875	-38.355340
-24.318806	-38.373816
-24.332197	-38.401148
-24.345591	-38.428570
-24.358984	-38.456098
-24.369028	-38.477000
-24.379072	-38.497820
-24.389116	-38.518656
-24.404184	-38.549629
-24.415483	-38.573160
-24.426785	-38.596613
-24.438084	-38.620063
-24.449385	-38.643555
-24.453621	-38.652660
-24.459978	-38.665980
-24.469513	-38.685824
-24.479048	-38.705711
-24.488581	-38.725645
-24.502884	-38.755254
-24.513609	-38.777695
-24.524336	-38.800043
-24.535063	-38.822355
-24.545788	-38.844680
-24.549810	-38.853309
-24.555843	-38.865953
-24.564894	-38.884770
-24.573944	-38.903609
-24.582994	-38.922477
-24.596571	-38.950477
-24.606752	-38.971680
-24.616934	-38.992770
-24.627115	-39.013813
-24.637297	-39.034852
-24.652569	-39.066105
-24.664024	-39.089789
-24.675478	-39.113367
-24.686932	-39.136977
-24.691227	-39.146102
-24.697670	-39.159480
-24.707335	-39.179402
-24.716999	-39.199375
-24.726664	-39.219402
-24.741161	-39.249184
-24.752033	-39.271777
-24.762907	-39.294301
-24.773779	-39.317863
-24.777857	-39.327195
-24.783972	-39.341426
-24.793146	-39.363672
-24.802319	-39.386480
-24.811493	-39.409383
-24.825254	-39.442715
-24.835575	-39.467336
-24.845896	-39.491160
-24.856215	-39.514379
-24.871696	-39.547785
-24.883307	-39.572551
-24.894917	-39.596809
-24.906528	-39.620738
-24.918139	-39.644492
-24.922493	-39.653637
-24.929024	-39.667012
-24.938820	-39.686871
-24.948616	-39.706746
-24.958412	-39.726637
-24.973106	-39.756258
-24.984129	-39.778754
-24.995150	-39.801215
-25.006170	-39.823758
-25.022701	-39.857441
-25.035101	-39.883102
-25.047499	-39.908789
-25.059896	-39.934586
-25.072296	-39.960492
-25.084694	-39.986547
-25.097094	-40.012738
-25.109491	-40.039070
-25.121891	-40.065535
-25.134289	-40.092148
-25.146687	-40.118898
-25.159086	-40.145797
-25.171484	-40.172828
-25.183884	-40.200012
-25.196281	-40.227328
-25.208681	-40.254777
-25.221079	-40.282367
-25.233477	-40.310082
-25.245876	-40.337938
-25.258274	-40.365926
-25.270674	-40.394039
-25.283072	-40.422285
-25.295471	-40.450645
-25.307869	-40.479133
-25.320267	-40.507734
-25.332666	-40.536461
-25.345064	-40.565301
-25.357464	-40.594246
-25.369862	-40.623312
-25.382261	-40.652469
-25.394659	-40.681738
-25.407057	-40.711117
-25.419456	-40.740598
-25.431854	-40.770184
-25.444254	-40.799867
-25.456652	-40.829648
-25.469051	-40.859535
-25.481449	-40.889512
-25.493847	-40.919582
-25.506247	-40.949746
-25.518644	-40.980004
-25.531044	-41.010348
-25.543442	-41.040773
-25.555841	-41.071180
-25.568239	-41.101492
-25.572889	-41.113125
-25.579863	-41.130164
-25.590324	-41.155473
-25.600786	-41.180734
-25.611246	-41.206023
-25.626940	-41.243797
-25.638708	-41.272453
-25.650476	-41.301133
-25.662247	-41.329988
-25.679899	-41.373297
-25.693140	-41.406242
-25.706379	-41.439262
-25.719620	-41.472434
-25.732859	-41.505754
-25.746099	-41.539219
-25.759340	-41.572836
-25.772579	-41.606586
-25.785820	-41.640207
-25.795750	-41.665488
-25.810646	-41.703160
-25.825541	-41.741234
-25.840435	-41.779313
-25.855330	-41.817461
-25.870226	-41.855926
-25.885120	-41.894527
-25.900015	-41.933266
-25.914911	-41.972379
-25.929806	-42.011559
-25.944700	-42.050898
-25.959597	-42.090176
-25.974491	-42.129715
-25.989386	-42.169258
-26.004282	-42.209145
-26.019176	-42.249098
-26.034071	-42.289434
-26.048967	-42.329867
-26.063862	-42.370672
-26.078756	-42.411570
-26.093653	-42.452836
-26.108547	-42.494172
-26.123442	-42.535859
-26.138338	-42.577609
-26.153233	-42.619684
-26.168127	-42.661781
-26.183023	-42.704176
-26.197918	-42.746574
-26.212812	-42.789258
-26.227709	-42.831941
-26.242603	-42.874875
-26.257498	-42.917789
-26.272394	-42.960949
-26.287289	-43.004063
-26.302183	-43.047402
-26.317078	-43.090691
-26.331974	-43.134199
-26.346869	-43.177641
-26.361763	-43.221281
-26.376659	-43.264852
-26.391554	-43.308691
-26.406448	-43.352500
-26.421345	-43.396309
-26.436239	-43.440047
-26.451134	-43.483977
-26.466030	-43.527910
-26.480925	-43.571984
-26.495819	-43.615844
-26.510715	-43.659895
-26.525610	-43.703840
-26.540504	-43.747852
-26.555401	-43.791910
-26.570295	-43.836078
-26.585190	-43.880133
-26.600086	-43.924363
-26.614981	-43.968500
-26.629875	-44.012695
-26.644772	-44.056738
-26.659666	-44.100926
-26.674561	-44.144996
-26.689457	-44.189086
-26.704351	-44.233016
-26.719246	-44.277066
-26.734142	-44.321051
-26.749037	-44.364961
-26.763931	-44.408746
-26.778828	-44.452199
-26.793722	-44.495547
-26.808617	-44.538750
-26.823511	-44.581660
-26.838408	-44.624637
-26.853302	-44.667535
-26.868196	-44.710227
-26.883093	-44.752594
-26.897987	-44.795074
-26.912882	-44.837547
-26.927778	-44.879902
-26.942673	-44.922027
-26.957567	-44.964031
-26.972464	-45.005816
-26.987358	-45.047656
-27.002253	-45.089258
-27.017149	-45.130906
-27.032043	-45.172504
-27.046938	-45.214188
-27.061834	-45.255848
-27.076729	-45.297613
-27.091623	-45.339488
-27.106520	-45.381305
-27.121414	-45.423125
-27.136309	-45.465059
-27.151205	-45.506969
-27.166100	-45.548984
-27.180994	-45.590988
-27.195890	-45.633094
-27.210785	-45.675312
-27.225679	-45.717449
-27.240576	-45.759559
-27.255470	-45.801754
-27.270365	-45.843898
-27.285261	-45.886133
-27.300156	-45.928359
-27.315050	-45.970602
-27.329945	-46.012813
-27.344841	-46.054980
-27.359735	-46.097258
-27.374630	-46.139313
-27.389526	-46.181332
-27.404421	-46.223430
-27.419315	-46.265348
-27.434212	-46.307270
-27.449106	-46.349187
-27.464001	-46.391078
-27.478897	-46.432949
-27.493792	-46.474758
-27.508686	-46.516531
-27.523582	-46.558277
-27.538477	-46.599973
-27.553371	-46.641625
-27.568268	-46.683254
-27.583162	-46.724852
-27.598057	-46.766453
-27.612953	-46.808035
-27.627848	-46.849625
-27.642742	-46.891199
-27.657639	-46.932762
-27.672533	-46.974441
-27.687428	-47.015988
-27.702324	-47.057594
-27.717218	-47.099152
-27.732113	-47.140727
-27.747009	-47.182309
-27.761904	-47.223895
-27.776798	-47.265504
-27.791695	-47.307141
-27.806589	-47.348813
-27.821484	-47.390496
-27.836378	-47.432211
-27.851274	-47.473965
-27.866169	-47.515727
-27.881063	-47.557551
-27.895960	-47.599375
-27.910854	-47.641246
-27.925749	-47.683148
-27.940645	-47.725090
-27.955540	-47.767066
-27.970434	-47.809066
-27.985331	-47.851125
-28.000225	-47.893215
-28.015120	-47.935344
-28.030016	-47.977516
-28.044910	-48.019738
-28.059805	-48.061992
-28.074701	-48.104316
-28.089596	-48.146695
-28.104490	-48.189145
-28.119387	-48.231641
-28.134281	-48.274195
-28.149176	-48.316801
-28.164072	-48.359461
-28.178967	-48.402164
-28.193861	-48.444910
-28.208757	-48.487719
-28.223652	-48.530570
-28.238546	-48.573473
-28.253443	-48.616422
-28.268337	-48.659445
-28.283232	-48.702527
-28.298128	-48.745641
-28.313023	-48.788816
-28.327917	-48.832043
-28.342812	-48.875324
-28.357708	-48.918648
-28.372602	-48.962012
-28.387497	-49.005418
-28.402393	-49.048871
-28.417288	-49.092367
-28.432182	-49.135930
-28.447079	-49.179531
-28.461973	-49.223176
-28.476868	-49.266867
-28.491764	-49.310609
-28.506659	-49.354402
-28.521553	-49.398246
-28.536449	-49.442141
-28.551344	-49.486082
-28.566238	-49.530074
-28.581135	-49.574117
-28.596029	-49.618219
-28.610924	-49.662359
-28.625820	-49.706559
-28.640715	-49.750805
-28.655609	-49.795098
-28.670506	-49.839445
-28.685400	-49.883844
-28.700294	-49.928293
-28.715191	-49.972789
-28.730085	-50.017352
-28.744980	-50.061961
-28.759876	-50.106625
-28.774771	-50.151344
-28.789665	-50.196125
-28.804562	-50.240957
-28.819456	-50.285844
-28.834351	-50.330785
-28.849245	-50.375789
-28.864141	-50.420844
-28.879036	-50.465953
-28.893930	-50.511105
-28.908827	-50.556320
-28.923721	-50.601574
-28.938616	-50.646898
-28.953512	-50.692270
-28.968407	-50.737703
-28.983301	-50.783191
-28.998198	-50.828742
-29.013092	-50.874352
-29.027987	-50.920031
-29.042883	-50.965762
-29.057777	-51.011430
-29.072672	-51.056812
-29.087568	-51.101828
-29.102463	-51.146570
-29.113634	-51.180117
-29.124805	-51.213375
-29.135977	-51.246461
-29.147148	-51.279406
-29.158319	-51.312262
-29.169491	-51.345047
-29.180662	-51.377809
-29.191833	-51.410559
-29.203005	-51.443324
-29.214176	-51.476125
-29.225348	-51.508957
-29.236519	-51.541836
-29.247690	-51.574773
-29.258862	-51.607766
-29.270033	-51.640797
-29.281204	-51.673891
-29.292376	-51.707031
-29.303547	-51.740211
-29.314718	-51.773441
-29.325890	-51.806723
-29.337061	-51.840039
-29.348232	-51.873391
-29.359404	-51.906789
-29.370575	-51.940211
-29.381746	-51.973664
-29.392918	-52.007156
-29.404089	-52.040680
-29.415260	-52.074227
-29.426432	-52.107805
-29.437603	-52.141406
-29.448774	-52.175023
-29.459946	-52.208648
-29.471117	-52.242305
-29.482288	-52.275961
-29.493460	-52.309641
-29.504631	-52.343336
-29.515802	-52.377047
-29.526974	-52.410773
-29.538145	-52.444508
-29.549316	-52.478250
-29.560488	-52.512012
-29.571659	-52.545773
-29.582830	-52.579555
-29.594002	-52.613328
-29.605173	-52.647125
-29.616344	-52.680922
-29.627516	-52.714727
-29.638687	-52.748547
-29.649858	-52.782371
-29.661030	-52.816199
-29.672201	-52.850039
-29.683372	-52.883883
-29.694544	-52.917738
-29.705715	-52.951598
-29.716887	-52.985469
-29.728058	-53.019355
-29.739229	-53.053246
-29.750401	-53.087160
-29.761572	-53.121078
-29.772743	-53.155016
-29.783915	-53.188969
-29.795086	-53.222945
-29.806257	-53.256930
-29.817429	-53.290930
-29.828600	-53.324957
-29.839771	-53.359000
-29.850941	-53.393051
-29.862112	-53.427129
-29.873283	-53.461223
-29.884455	-53.495344
-29.895626	-53.529473
-29.906797	-53.563633
-29.917969	-53.597813
-29.929140	-53.632012
-29.940311	-53.666227
-29.951483	-53.700469
-29.962654	-53.734730
-29.973825	-53.769016
-29.984997	-53.803320
-29.996168	-53.837641
-30.007339	-53.871992
-30.018511	-53.906359
-30.029682	-53.940742
-30.040854	-53.975156
-30.052025	-54.009598
-30.063196	-54.044059
-30.074368	-54.078547
-30.085539	-54.113051
-30.096710	-54.147637
-30.100901	-54.160832
-30.107183	-54.180316
-30.116610	-54.209531
-30.126036	-54.238766
-30.135462	-54.267957
-30.144888	-54.297090
-30.154312	-54.326172
-30.163738	-54.355219
-30.173164	-54.384215
-30.182590	-54.413176
-30.192017	-54.442105
-30.201443	-54.471020
-30.210867	-54.499906
-30.220293	-54.528789
-30.229719	-54.557660
-30.239145	-54.586531
-30.248571	-54.615395
-30.257998	-54.644266
-30.267424	-54.673141
-30.276848	-54.702016
-30.286274	-54.730902
-30.295700	-54.759805
-30.305126	-54.788711
-30.314552	-54.817625
-30.323978	-54.846559
-30.333403	-54.875492
-30.342829	-54.904453
-30.352255	-54.933422
-30.361681	-54.962391
-30.371107	-54.991383
-30.380533	-55.020379
-30.389957	-55.049395
-30.399384	-55.078414
-30.408810	-55.107445
-30.418236	-55.136484
-30.427662	-55.165539
-30.437088	-55.194602
-30.446512	-55.223664
-30.455938	-55.252742
-30.465364	-55.281832
-30.474791	-55.310930
-30.484217	-55.340031
-30.493643	-55.369141
-30.503067	-55.398266
-30.512493	-55.427398
-30.521919	-55.456531
-30.531345	-55.485680
-30.540771	-55.514828
-30.550198	-55.543996
-30.559622	-55.573160
-30.569048	-55.602344
-30.578474	-55.631535
-30.587900	-55.660730
-30.597326	-55.689945
-30.606752	-55.719180
-30.616177	-55.748418
-30.625603	-55.777680
-30.635029	-55.806961
-30.644455	-55.836258
-30.653881	-55.865570
-30.663307	-55.894906
-30.672733	-55.924266
-30.682158	-55.953727
-30.696297	-55.997961
-30.706902	-56.031324
-30.717505	-56.064648
-30.728109	-56.098023
-30.738712	-56.131441
-30.749317	-56.164902
-30.759922	-56.198414
-30.770525	-56.231980
-30.781130	-56.265594
-30.791733	-56.299250
-30.802338	-56.332961
-30.812941	-56.366715
-30.823545	-56.400520
-30.834148	-56.434375
-30.844753	-56.468285
-30.855358	-56.502242
-30.865961	-56.536242
-30.876566	-56.570301
-30.887169	-56.604410
-30.897774	-56.638570
-30.908377	-56.672781
-30.918982	-56.707043
-30.929586	-56.741367
-30.940189	-56.775730
-30.950794	-56.810148
-30.961397	-56.844617
-30.972002	-56.879137
-30.982605	-56.913711
-30.993210	-56.948328
-31.003815	-56.983000
-31.014418	-57.017719
-31.025023	-57.052488
-31.035625	-57.087297
-31.046230	-57.122156
-31.056833	-57.157063
-31.067438	-57.192020
-31.078043	-57.227020
-31.088646	-57.262062
-31.099251	-57.297148
-31.109854	-57.332281
-31.120459	-57.367461
-31.131062	-57.402680
-31.141666	-57.437953
-31.152269	-57.473266
-31.162874	-57.508621
-31.173479	-57.544020
-31.184082	-57.579469
-31.194687	-57.614961
-31.205290	-57.650492
-31.215895	-57.686074
-31.226498	-57.721695
-31.237103	-57.757363
-31.247707	-57.793070
-31.258310	-57.828816
-31.268915	-57.864613
-31.279518	-57.900449
-31.290123	-57.936320
-31.300726	-57.972242
-31.311331	-58.008195
-31.321936	-58.044199
-31.332539	-58.080238
-31.343143	-58.116324
-31.353746	-58.152445
-31.364351	-58.188609
-31.374954	-58.224809
-31.385559	-58.261055
-31.396164	-58.297332
-31.406767	-58.333656
-31.417372	-58.370016
-31.427975	-58.406418
-31.438580	-58.442855
-31.449183	-58.479336
-31.459787	-58.515852
-31.470392	-58.552398
-31.480995	-58.588992
-31.491600	-58.625617
-31.502203	-58.662281
-31.512808	-58.698984
-31.523411	-58.735727
-31.534016	-58.772500
-31.544619	-58.809305
-31.555223	-58.846152
-31.565828	-58.883031
-31.576431	-58.919949
-31.587036	-58.956898
-31.597639	-58.993875
-31.608244	-59.030891
-31.618847	-59.067941
-31.629452	-59.105027
-31.640057	-59.142137
-31.650660	-59.179289
-31.661264	-59.216469
-31.671867	-59.253672
-31.682472	-59.290914
-31.693075	-59.328191
-31.703680	-59.365496
-31.714285	-59.402836
-31.724888	-59.440195
-31.735493	-59.477594
-31.746096	-59.515023
-31.756701	-59.552473
-31.767303	-59.589953
-31.777908	-59.627477
-31.788513	-59.665016
-31.799116	-59.702594
-31.809721	-59.740187
-31.820324	-59.777828
-31.830929	-59.815484
-31.841532	-59.853187
-31.852137	-59.890914
-31.862741	-59.928668
-31.873344	-59.966449
-31.883949	-60.004273
-31.894552	-60.042164
-31.905157	-60.080137
-31.915760	-60.118184
-31.926365	-60.156281
-31.936968	-60.194410
-31.947573	-60.232555
-31.958178	-60.270719
-31.968781	-60.308887
-31.979385	-60.347027
-31.989988	-60.385137
-32.000591	-60.423219
-32.011196	-60.461305
-32.021801	-60.499422
-32.032406	-60.537559
-32.043011	-60.575734
-32.053612	-60.613953
-32.064217	-60.652203
-32.074821	-60.690500
-32.085426	-60.728820
-32.096027	-60.767172
-32.106632	-60.805551
-32.117237	-60.843957
-32.127842	-60.882395
-32.138447	-60.920852
-32.149048	-60.959336
-32.159653	-60.997848
-32.170258	-61.036383
-32.180862	-61.074949
-32.191467	-61.113531
-32.202068	-61.152148
-32.212673	-61.190785
-32.223278	-61.229449
-32.233883	-61.268137
-32.244484	-61.306852
-32.255089	-61.345594
-32.265694	-61.384391
-32.276299	-61.423266
-32.286903	-61.462203
-32.297504	-61.501180
-32.308109	-61.540191
-32.318714	-61.579215
-32.329319	-61.618242
-32.339924	-61.657289
-32.350525	-61.696352
-32.361130	-61.735383
-32.371735	-61.774391
-32.382339	-61.813367
-32.392941	-61.852336
-32.403545	-61.891281
-32.414150	-61.930273
-32.424755	-61.969195
-32.435360	-62.008078
-32.451263	-62.065891
-32.467171	-62.123188
-32.483078	-62.179844
-32.498981	-62.235641
-32.514889	-62.290570
-32.530796	-62.344660
-32.546700	-62.397988
-32.562607	-62.450648
-32.578514	-62.502758
-32.594418	-62.554492
-32.610325	-62.605977
-32.626232	-62.657273
-32.642136	-62.708461
-32.658043	-62.759602
-32.673950	-62.810762
-32.689854	-62.862016
-32.705761	-62.913359
-32.721668	-62.964828
-32.737572	-63.016484
-32.753479	-63.068508
-32.777340	-63.147086
-32.795231	-63.206586
-32.813126	-63.266250
-32.831020	-63.326203
-32.848915	-63.386418
-32.866810	-63.446855
-32.884705	-63.507496
-32.902599	-63.568414
-32.920494	-63.629625
-32.938389	-63.691117
-32.956280	-63.752875
-32.974174	-63.814906
-32.992069	-63.877254
-33.009964	-63.939852
-33.027859	-64.002750
-33.045753	-64.065996
-33.063648	-64.129656
-33.081543	-64.193773
-33.099438	-64.258352
-33.117329	-64.323398
-33.135223	-64.388937
-33.153118	-64.454937
-33.171013	-64.521508
-33.188908	-64.588617
-33.206802	-64.656242
-33.224697	-64.724328
-33.242592	-64.792852
-33.260483	-64.861797
-33.278378	-64.931168
-33.296272	-65.000875
-33.314167	-65.070914
-33.332062	-65.141336
-33.349957	-65.212141
-33.367851	-65.283344
-33.385746	-65.354945
-33.403641	-65.426937
-33.421532	-65.499305
-33.439426	-65.572023
-33.457321	-65.645172
-33.475216	-65.718719
-33.493111	-65.792641
-33.511005	-65.866875
-33.528900	-65.941391
-33.546795	-66.016180
-33.564690	-66.091234
-33.582581	-66.166469
-33.600475	-66.241898
-33.618370	-66.317539
-33.636265	-66.393422
-33.654160	-66.469562
-33.672054	-66.545961
-33.689949	-66.622602
-33.707844	-66.699477
-33.725735	-66.776648
-33.743629	-66.854109
-33.761524	-66.931820
-33.779419	-67.009750
-33.797314	-67.087875
-33.815208	-67.166164
-33.833103	-67.244625
-33.850998	-67.323242
-33.868893	-67.401961
-33.886784	-67.480773
-33.904678	-67.559695
-33.922573	-67.638766
-33.940468	-67.717977
-33.958363	-67.797313
-33.976257	-67.876961
-33.994152	-67.956734
-34.012047	-68.036563
-34.029942	-68.116344
-34.047832	-68.195992
-34.065727	-68.275469
-34.083622	-68.354766
-34.101517	-68.433906
-34.119411	-68.512906
-34.137306	-68.591734
-34.155201	-68.670406
-34.173096	-68.748977
-34.190987	-68.827523
-34.208881	-68.906047
-34.226776	-68.984594
-34.244671	-69.063141
-34.262566	-69.141789
-34.280460	-69.220523
-34.298355	-69.299359
-34.316250	-69.378258
-34.334145	-69.457211
-34.352036	-69.536219
-34.369930	-69.615281
-34.387825	-69.694414
-34.405720	-69.773594
-34.423615	-69.852875
-34.441509	-69.932187
-34.459404	-70.011547
-34.477299	-70.091000
-34.495193	-70.170539
-34.513084	-70.250219
-34.530979	-70.330008
-34.548874	-70.409969
-34.566769	-70.490117
-34.584663	-70.570430
-34.602558	-70.650859
-34.620453	-70.731422
-34.638348	-70.812094
-34.656239	-70.892891
-34.674133	-70.973805
-34.692028	-71.054867
-34.709923	-71.136078
-34.727818	-71.217398
-34.745712	-71.298820
-34.763607	-71.380375
-34.781502	-71.462070
-34.799397	-71.543945
-34.817287	-71.625977
-34.835182	-71.708219
-34.853077	-71.790906
-34.870972	-71.873797
-34.888866	-71.956867
-34.906761	-72.040109
-34.924656	-72.123484
-34.942551	-72.206984
-34.960445	-72.290594
-34.978336	-72.374328
-34.996231	-72.458156
-35.014126	-72.542102
-35.032021	-72.626148
-35.049915	-72.710266
-35.054390	-72.731648
-35.058861	-72.752578
-35.063335	-72.773539
-35.070045	-72.804937
-35.080112	-72.852125
-35.090176	-72.899398
-35.100243	-72.946641
-35.110310	-72.993984
-35.125408	-73.065078
-35.136730	-73.118531
-35.148056	-73.171883
-35.159378	-73.225406
-35.167870	-73.265734
-35.180611	-73.326156
-35.193348	-73.386703
-35.206089	-73.447422
-35.218826	-73.508180
-35.231567	-73.569094
-35.244305	-73.630047
-35.257046	-73.691156
-35.269783	-73.752281
-35.282524	-73.813578
-35.292080	-73.859734
-35.306408	-73.928891
-35.320740	-73.998094
-35.335072	-74.067492
-35.349403	-74.136906
-35.363735	-74.206516
-35.378067	-74.276125
-35.392399	-74.345898
-35.406731	-74.415656
-35.421062	-74.485391
-35.435394	-74.555078
-35.449726	-74.624758
-35.464058	-74.694406
-35.478390	-74.764062
-35.492722	-74.833719
-35.507053	-74.903383
-35.521385	-74.973039
-35.535717	-75.042672
-35.550049	-75.112266
-35.564377	-75.181820
-35.578709	-75.251320
-35.593040	-75.320773
-35.607372	-75.390156
-35.621704	-75.459484
-35.636036	-75.528734
-35.650368	-75.598078
-35.661118	-75.650266
-35.677238	-75.728391
-35.689331	-75.787023
-35.701424	-75.845508
-35.713516	-75.904070
-35.731655	-75.991930
-35.745258	-76.057820
-35.758862	-76.123523
-35.772469	-76.189148
-35.786072	-76.254859
-35.796272	-76.304281
-35.811577	-76.378242
-35.826881	-76.452227
-35.842186	-76.526133
-35.857491	-76.599977
-35.872795	-76.673781
-35.888100	-76.747523
-35.903404	-76.821203
-35.918709	-76.894797
-35.934013	-76.968281
-35.949318	-77.041680
-35.964622	-77.115008
-35.979927	-77.188250
-35.995228	-77.261422
-36.010532	-77.334516
-36.025837	-77.407531
-36.041142	-77.480492
-36.056446	-77.553391
-36.071751	-77.626234
-36.087055	-77.699031
-36.102360	-77.771781
-36.117664	-77.844508
-36.132969	-77.917187
-36.148273	-77.989844
-36.163578	-78.062484
-36.178883	-78.135109
-36.194187	-78.207734
-36.209492	-78.280539
-36.220966	-78.335344
-36.238186	-78.417516
-36.251099	-78.479187
-36.264011	-78.540891
-36.283382	-78.633539
-36.297909	-78.703031
-36.312435	-78.772578
-36.323330	-78.824945
-36.339672	-78.903484
-36.356018	-78.982078
-36.372360	-79.060680
-36.388702	-79.139305
-36.405045	-79.217938
-36.421391	-79.296570
-36.437733	-79.375203
-36.454075	-79.453828
-36.470417	-79.532453
-36.486759	-79.611063
-36.503105	-79.689680
-36.519447	-79.768281
-36.535789	-79.846898
-36.552132	-79.925508
-36.568478	-80.004117
-36.584820	-80.082734
-36.601162	-80.161359
-36.617504	-80.239984
-36.633850	-80.318609
-36.650192	-80.397250
-36.666534	-80.475898
-36.682877	-80.554547
-36.699219	-80.633195
-36.715565	-80.711859
-36.731907	-80.790523
-36.748249	-80.869187
-36.764591	-80.947844
-36.780937	-81.026508
-36.797279	-81.105172
-36.813622	-81.183828
-36.829964	-81.262477
-36.846306	-81.341117
-36.862652	-81.419742
-36.878994	-81.498359
-36.895336	-81.576961
-36.911678	-81.655539
-36.928024	-81.734102
-36.944366	-81.812625
-36.960709	-81.891141
-36.977051	-81.969625
-36.993397	-82.048125
-37.009739	-82.126625
-37.026081	-82.205125
-37.042423	-82.283625
-37.058765	-82.362117
-37.075111	-82.440609
-37.079197	-82.460430
-37.083282	-82.480008
-37.089409	-82.509359
-37.098602	-82.553445
-37.112392	-82.619687
-37.126183	-82.685953
-37.139973	-82.752164
-37.153763	-82.818320
-37.167549	-82.884414
-37.181339	-82.950461
-37.195129	-83.016437
-37.208920	-83.082359
-37.222710	-83.148211
-37.236496	-83.214008
-37.250286	-83.279750
-37.264076	-83.345422
-37.277866	-83.411031
-37.291656	-83.476578
-37.305447	-83.542070
-37.319233	-83.607492
-37.333023	-83.672859
-37.346813	-83.738156
-37.360603	-83.803375
-37.374393	-83.868547
-37.388180	-83.933633
-37.401970	-83.998656
-37.415760	-84.063617
-37.419209	-84.080023
-37.422653	-84.096219
-37.427826	-84.120484
-37.435581	-84.156922
-37.447216	-84.211648
-37.450127	-84.225484
-37.453033	-84.239148
-37.457397	-84.259609
-37.463943	-84.290336
-37.473759	-84.336461
-37.483578	-84.382594
-37.493393	-84.428656
-37.503208	-84.474656
-37.513027	-84.520586
-37.522842	-84.566453
-37.532661	-84.612258
-37.542477	-84.658008
-37.552296	-84.703680
-37.562111	-84.749297
-37.571930	-84.794852
-37.581745	-84.840336
-37.591560	-84.885758
-37.601379	-84.931117
-37.611195	-84.976406
-37.621014	-85.021648
-37.630829	-85.066812
-37.640648	-85.111906
-37.650463	-85.156945
-37.660278	-85.201922
-37.670097	-85.246836
-37.679913	-85.291672
-37.689732	-85.336453
-37.699547	-85.381172
-37.709366	-85.425820
-37.719181	-85.470406
-37.729000	-85.514930
-37.738815	-85.559383
-37.748631	-85.603773
-37.758450	-85.648094
-37.768265	-85.692469
-37.782990	-85.759016
-37.785751	-85.771672
-37.788513	-85.784102
-37.792656	-85.802719
-37.798866	-85.830656
-37.808186	-85.872609
-37.817505	-85.914547
-37.826820	-85.956539
-37.840801	-86.019523
-37.851284	-86.066727
-37.861767	-86.113797
-37.872250	-86.160797
-37.882732	-86.207727
-37.893215	-86.254586
-37.903698	-86.301391
-37.914181	-86.348117
-37.924664	-86.394766
-37.935150	-86.441359
-37.945633	-86.487883
-37.956116	-86.534336
-37.966599	-86.580719
-37.977081	-86.627031
-37.987564	-86.673273
-37.998047	-86.719562
-38.013771	-86.789000
-38.025566	-86.841063
-38.037361	-86.893102
-38.055050	-86.971172
-38.068317	-87.029695
-38.081585	-87.088219
-38.101486	-87.176039
-38.116413	-87.241859
-38.131340	-87.307688
-38.153728	-87.406500
-38.170521	-87.480563
-38.187313	-87.554656
-38.193611	-87.582664
-38.203056	-87.624367
-38.217224	-87.687008
-38.231392	-87.749687
-38.245560	-87.812313
-38.259727	-87.874875
-38.273895	-87.937375
-38.288063	-87.999820
-38.302235	-88.062211
-38.316402	-88.124539
-38.330570	-88.186805
-38.344738	-88.249008
-38.358906	-88.311156
-38.373074	-88.373234
-38.387241	-88.435258
-38.401409	-88.497203
-38.415581	-88.559102
-38.429749	-88.620922
-38.443916	-88.682688
-38.458084	-88.744391
-38.472252	-88.806195
-38.493504	-88.898953
-38.509445	-88.968500
-38.525383	-89.037875
-38.541321	-89.107195
-38.557262	-89.176461
-38.573200	-89.245648
-38.589142	-89.314742
-38.605080	-89.383758
-38.621017	-89.452687
-38.636959	-89.521531
-38.652897	-89.590281
-38.668839	-89.658922
-38.684776	-89.727453
-38.700714	-89.795875
-38.716656	-89.864148
-38.732594	-89.932312
-38.748535	-90.000320
